Date,Forecast
2023-09-01,135.87866330064253
2023-09-02,137.17690257412482
2023-09-03,137.36068368708067
2023-09-04,137.69784514405927
2023-09-05,137.45411262395527
2023-09-06,137.74571376900587
2023-09-07,141.96400845985173
2023-09-08,141.68490532968406
2023-09-09,140.57106872242062
2023-09-10,143.39554824815127
2023-09-11,144.07441204459033
2023-09-12,143.38266979052716
2023-09-13,142.70655499064242
2023-09-14,144.05892169071825
2023-09-15,145.83871640914904
2023-09-16,143.21617165515153
2023-09-17,144.4486852497393
2023-09-18,143.80630000026483
2023-09-19,144.60286126918467
2023-09-20,144.8572425701993
2023-09-21,147.6921997243748
2023-09-22,148.03312092910508
2023-09-23,146.97140300993982
2023-09-24,148.6391831274318
2023-09-25,148.96115781376778
2023-09-26,148.8692930000906
2023-09-27,149.1608941451412
2023-09-28,147.75278907921566
2023-09-29,147.43490479762013
2023-09-30,148.98732016749187
2023-10-01,151.4045798491866
2023-10-02,152.65674423738696
2023-10-03,154.48220921734864
2023-10-04,154.91028312386447
2023-10-05,154.76765275516203
2023-10-06,154.72761284055923
2023-10-07,154.81124705900314
2023-10-08,156.41411572242174
2023-10-09,156.69812348215103
2023-10-10,156.09370515928327
2023-10-11,157.2227527951433
2023-10-12,157.5143539401939
2023-10-13,157.8258325256305
2023-10-14,156.51849301473018
2023-10-15,157.2412147836369
2023-10-16,158.6186700296394
2023-10-17,159.14186942699095
2023-10-18,159.73122932432932
2023-10-19,159.2039939005885
2023-10-20,161.13679542175674
2023-10-21,163.91308137410726
2023-10-22,164.65750548247436
2023-10-23,163.74935174675295
2023-10-24,164.04095289180353
2023-10-25,164.64271940382056
2023-10-26,163.7867086910953
2023-10-27,164.57986528109436
2023-10-28,165.2325442426486
2023-10-29,163.67877477763554
2023-10-30,163.41985548688885
2023-10-31,164.8960247420688
2023-11-01,164.5486852311685
2023-11-02,164.21995564228618
2023-11-03,163.18847023233778
2023-11-04,166.56529509294012
2023-11-05,165.14444681595958
2023-11-06,166.17640302984105
2023-11-07,167.4437541886841
2023-11-08,169.91271620983918
2023-11-09,170.4214331117663
2023-11-10,169.1961938165097
2023-11-11,166.7874214202749
2023-11-12,175.55247093672307
2023-11-13,177.028640191903
2023-11-14,177.15698355254474
2023-11-15,177.40516154622006
2023-11-16,177.46724031971544
2023-11-17,176.30014592804312
2023-11-18,174.7122003666406
2023-11-19,174.82969841999557
2023-11-20,175.2352003448663
2023-11-21,175.61412542111233
2023-11-22,176.46402422670255
2023-11-23,177.84120415613572
2023-11-24,176.65100473700988
2023-11-25,176.03648818942605
2023-11-26,174.9407527932701
2023-11-27,176.34478488789728
2023-11-28,177.0654123036037
2023-11-29,178.67211460459205
2023-11-30,179.79495893311272
2023-12-01,179.3433022937545
2023-12-02,180.7755649066709
2023-12-03,180.08719624906286
2023-12-04,181.06220207303423
2023-12-05,181.91191703920344
2023-12-06,183.01615144570616
2023-12-07,183.0596202971836
2023-12-08,183.78499379999695
2023-12-09,183.20806477529106
2023-12-10,184.41755073382564
2023-12-11,186.0004662607819
2023-12-12,186.1820676115358
2023-12-13,186.68282037064785
2023-12-14,186.823226742619
2023-12-15,187.2957170399945
2023-12-16,192.60736248076753
2023-12-17,192.3765316514565
2023-12-18,191.688637074231
2023-12-19,195.33835067192038
2023-12-20,196.05107189405646
2023-12-21,195.9135640589517
2023-12-22,195.19346635890219
2023-12-23,196.973216576532
2023-12-24,199.10543746168682
2023-12-25,196.25151643044987
2023-12-26,197.71392975290516
2023-12-27,197.60703958468162
2023-12-28,198.39277216630379
2023-12-29,198.81939369454759
2023-12-30,202.42624988259126
2023-12-31,202.3902045709702
2024-01-01,201.45748225355533
2024-01-02,203.73283182809618
2024-01-03,204.2241637666294
2024-01-04,204.458778344389
2024-01-05,204.93126864176452
2024-01-06,203.30908514879104
2024-01-07,203.65787131239867
2024-01-08,204.7871925654084
2024-01-09,208.02103739396605
2024-01-10,209.0893945929536
2024-01-11,210.51338776879263
2024-01-12,211.15406355298447
2024-01-13,211.0914182104898
2024-01-14,211.47587883840902
2024-01-15,211.75481708433742
2024-01-16,213.3064954100115
2024-01-17,213.7742752970976
2024-01-18,213.69093718032116
2024-01-19,215.1954747831606
2024-01-20,215.66796508053608
2024-01-21,215.93257779077604
2024-01-22,214.65765421805688
2024-01-23,215.52666943890543
2024-01-24,216.67274840766854
2024-01-25,217.28890621887143
2024-01-26,218.12834666930078
2024-01-27,217.59172404577825
2024-01-28,220.05425469813352
2024-01-29,223.4842377080436
2024-01-30,224.24522139191626
2024-01-31,223.97346686356283
2024-02-01,224.44595716093835
2024-02-02,225.30068720107826
2024-02-03,224.35889045022543
2024-02-04,225.40068610579948
2024-02-05,226.3553391710192
2024-02-06,224.64659226711254
2024-02-07,224.77757781850485
2024-02-08,225.9848921210304
2024-02-09,225.6699685483112
2024-02-10,225.37797936015787
2024-02-11,223.9666444588262
2024-02-12,228.0577088526584
2024-02-13,226.97054740469449
2024-02-14,227.90230270528878
2024-02-15,228.98008072485518
2024-02-16,232.13589401643688
2024-02-17,232.8759521337475
2024-02-18,231.11662418289998
2024-02-19,228.9002728391178
2024-02-20,239.78501221685613
2024-02-21,240.9923265193817
2024-02-22,241.3635429955346
2024-02-23,241.7825197289231
2024-02-24,241.97215261665292
2024-02-25,241.29298421820485
2024-02-26,240.25783158824473
2024-02-27,239.98827271263664
2024-02-28,240.53141916435348
2024-02-29,241.05807918005738
