Date,Opening Price
2023-05-16,309.829987
2023-05-17,312.290009
2023-05-18,314.529999
2023-05-19,316.73999
2023-05-22,318.600006
2023-05-23,320.029999
2023-05-24,314.730011
2023-05-25,323.23999
2023-05-26,324.019989
2023-05-30,335.230011
2023-05-31,332.290009
2023-06-01,325.929993
2023-06-02,334.25
2023-06-05,335.220001
2023-06-06,335.329987
2023-06-07,331.649994
2023-06-08,323.940002
2023-06-09,324.98999
2023-06-12,328.579987
2023-06-13,334.470001
2023-06-14,334.339996
2023-06-15,337.480011
2023-06-16,351.320007
2023-06-20,339.309998
2023-06-21,336.369995
2023-06-22,334.119995
2023-06-23,334.359985
2023-06-26,333.720001
2023-06-27,331.859985
2023-06-28,334.660004
2023-06-29,334.709991
2023-06-30,337.75
2023-07-03,339.190002
2023-07-05,335.089996
2023-07-06,337.299988
2023-07-07,339.320007
2023-07-10,334.600006
2023-07-11,331.059998
2023-07-12,336.600006
2023-07-13,339.559998
2023-07-14,347.589996
2023-07-17,345.679993
2023-07-18,345.829987
2023-07-19,361.75
2023-07-20,353.570007
2023-07-21,349.149994
2023-07-24,345.850006
2023-07-25,347.109985
2023-07-26,341.440002
2023-07-27,340.480011
2023-07-28,333.670013
2023-07-31,336.920013
2023-08-01,335.190002
2023-08-02,333.630005
2023-08-03,326
2023-08-04,331.880005
2023-08-07,328.369995
2023-08-08,326.959991
2023-08-09,326.470001
2023-08-10,326.019989
2023-08-11,320.26001
2023-08-14,321.390015
2023-08-15,323
2023-08-16,320.799988
2023-08-17,320.540009
2023-08-18,314.48999
2023-08-21,317.929993
2023-08-22,325.5
2023-08-23,323.820007
2023-08-24,332.850006
2023-08-25,321.470001
2023-08-28,325.660004
2023-08-29,321.880005
2023-08-30,328.670013
2023-08-31,329.200012
