Tesla Forecasted Stock Prices - Sheet1
Date,Forecast
2023-09-01,252.01000000000300
2023-09-02,256.3200000000030
2023-09-03,254.4000000000030
2023-09-04,254.4000000000030
2023-09-05,254.4000000000030
2023-09-06,254.4000000000030
2023-09-07,269.8800000000030
2023-09-08,269.5600000000030
2023-09-09,272.3700000000030
2023-09-10,279.9300000000030
2023-09-11,279.9300000000030
2023-09-12,279.9300000000030
2023-09-13,287.58000000000300
2023-09-14,285.9200000000030
2023-09-15,297.78000000000300
2023-09-16,294.00000000000300
2023-09-17,318.8500000000030
2023-09-18,318.8500000000030
2023-09-19,318.8500000000030
2023-09-20,317.7200000000030
2023-09-21,323.2900000000030
2023-09-22,329.9500000000030
2023-09-23,318.18000000000300
2023-09-24,328.7000000000030
2023-09-25,328.7000000000030
2023-09-26,328.7000000000030
2023-09-27,328.7000000000030
2023-09-28,331.2800000000030
2023-09-29,344.9100000000030
2023-09-30,320.55000000000300
2023-10-01,329.07000000000300
2023-10-02,329.07000000000300
2023-10-03,329.07000000000300
2023-10-04,319.8500000000030
2023-10-05,313.02000000000300
2023-10-06,319.4800000000030
2023-10-07,327.8100000000030
2023-10-08,330.38000000000300
2023-10-09,330.38000000000300
2023-10-10,330.38000000000300
2023-10-11,346.27000000000300
2023-10-12,346.27000000000300
2023-10-13,348.6000000000030
2023-10-14,347.8700000000030
2023-10-15,348.21000000000300
2023-10-16,348.21000000000300
2023-10-17,348.21000000000300
2023-10-18,346.25000000000300
2023-10-19,338.4300000000030
2023-10-20,346.1100000000030
2023-10-21,344.3700000000030
2023-10-22,346.7900000000030
2023-10-23,346.7900000000030
2023-10-24,346.7900000000030
2023-10-25,356.4100000000030
2023-10-26,359.9300000000030
2023-10-27,365.82000000000300
2023-10-28,349.34000000000300
2023-10-29,337.78000000000300
2023-10-30,337.78000000000300
2023-10-31,337.78000000000300
2023-11-01,325.6300000000030
2023-11-02,342.16000000000200
2023-11-03,333.0300000000030
2023-11-04,338.0900000000030
2023-11-05,329.6400000000030
2023-11-06,329.6400000000030
2023-11-07,329.6400000000030
2023-11-08,337.2600000000030
2023-11-09,336.04000000000200
2023-11-10,325.35000000000200
2023-11-11,321.82000000000200
2023-11-12,330.7500000000030
2023-11-13,330.7500000000030
2023-11-14,330.7500000000030
2023-11-15,321.23000000000200
2023-11-16,317.23000000000200
2023-11-17,320.6500000000030
2023-11-18,315.18000000000200
2023-11-19,311.55000000000200
2023-11-20,311.55000000000200
2023-11-21,311.55000000000200
2023-11-22,305.4800000000020
2023-11-23,308.5100000000020
2023-11-24,297.8000000000020
2023-11-25,295.8400000000020
2023-11-26,283.9000000000020
2023-11-27,283.9000000000020
2023-11-28,283.9000000000020
2023-11-29,291.3300000000020
2023-11-30,310.0300000000020
2023-12-01,299.12000000000200
2023-12-02,308.44000000000200
2023-12-03,301.0900000000030
2023-12-04,301.0900000000030
2023-12-05,301.0900000000030
2023-12-06,312.36000000000200
2023-12-07,308.36000000000200
2023-12-08,323.98000000000200
2023-12-09,325.7600000000030
2023-12-10,321.790000000005
2023-12-11,326.100000000005
2023-12-12,324.180000000005
2023-12-13,324.180000000005
2023-12-14,324.180000000005
2023-12-15,324.180000000005
2023-12-16,339.66000000000500
2023-12-17,339.340000000005
2023-12-18,342.150000000005
2023-12-19,349.710000000005
2023-12-20,349.710000000005
2023-12-21,349.710000000005
2023-12-22,357.360000000005
2023-12-23,355.700000000005
2023-12-24,367.560000000005
2023-12-25,363.78000000000500
2023-12-26,388.63000000000500
2023-12-27,388.63000000000500
2023-12-28,388.63000000000500
2023-12-29,387.50000000000500
2023-12-30,393.07000000000500
2023-12-31,399.7300000000050
2024-01-01,387.96000000000500
2024-01-02,398.4800000000050
2024-01-03,398.4800000000050
2024-01-04,398.4800000000050
2024-01-05,398.4800000000050
2024-01-06,401.06000000000500
2024-01-07,414.69000000000500
2024-01-08,390.33000000000500
2024-01-09,398.850000000005
2024-01-10,398.850000000005
2024-01-11,398.850000000005
2024-01-12,389.630000000005
2024-01-13,382.800000000005
2024-01-14,389.260000000005
2024-01-15,397.590000000005
2024-01-16,400.160000000005
2024-01-17,400.160000000005
2024-01-18,400.160000000005
2024-01-19,416.050000000005
2024-01-20,416.050000000005
2024-01-21,418.380000000005
2024-01-22,417.650000000005
2024-01-23,417.990000000005
2024-01-24,417.990000000005
2024-01-25,417.990000000005
2024-01-26,416.03000000000500
2024-01-27,408.210000000005
2024-01-28,415.890000000005
2024-01-29,414.150000000005
2024-01-30,416.570000000005
2024-01-31,416.570000000005
2024-02-01,416.570000000005
2024-02-02,426.190000000005
2024-02-03,429.710000000005
2024-02-04,435.600000000005
2024-02-05,419.120000000005
2024-02-06,407.560000000005
2024-02-07,407.560000000005
2024-02-08,407.560000000005
2024-02-09,395.41000000000500
2024-02-10,411.94000000000500
2024-02-11,402.81000000000500
2024-02-12,407.87000000000500
2024-02-13,399.42000000000500
2024-02-14,399.42000000000500
2024-02-15,399.42000000000500
2024-02-16,407.04000000000500
2024-02-17,405.82000000000500
2024-02-18,395.13000000000500
2024-02-19,391.6000000000050
2024-02-20,400.530000000005
2024-02-21,400.530000000005
2024-02-22,400.530000000005
2024-02-23,391.01000000000500
2024-02-24,387.01000000000500
2024-02-25,390.43000000000500
2024-02-26,384.9600000000050
2024-02-27,381.33000000000500
2024-02-28,381.33000000000500
2024-02-29,381.33000000000500
