Date,Forecast
2023-09-01,0.8538792258744264
2023-09-02,0.9524012065649249
2023-09-03,0.866289870650998
2023-09-04,0.8649724213623567
2023-09-05,0.8654187629824411
2023-09-06,0.8652675458968673
2023-09-07,0.785318777074827
2023-09-08,0.7853014203483356
2023-09-09,0.8253073006729055
2023-09-10,0.855305308464463
2023-09-11,0.8553059834092608
2023-09-12,0.8553057547431883
2023-09-13,0.8453058322134834
2023-09-14,0.785305805967147
2023-09-15,0.7953058148592026
2023-09-16,0.785305811846643
2023-09-17,0.785305812867275
2023-09-18,0.7853058125214928
2023-09-19,0.7853058126386412
2023-09-20,0.7253058125989522
2023-09-21,0.7453058126123986
2023-09-22,0.745305812607843
2023-09-23,0.6853058126093863
2023-09-24,0.6953058126088634
2023-09-25,0.6953058126090405
2023-09-26,0.6953058126089805
2023-09-27,0.6953058126090008
2023-09-28,0.6953058126089939
2023-09-29,0.6453058126089963
2023-09-30,0.7153058126089954
2023-10-01,0.7153058126089957
2023-10-02,0.7153058126089956
2023-10-03,0.7153058126089956
2023-10-04,0.6553058126089956
2023-10-05,0.6153058126089956
2023-10-06,0.6153058126089958
2023-10-07,0.6153058126089956
2023-10-08,0.6353058126089957
2023-10-09,0.6353058126089957
2023-10-10,0.6353058126089957
2023-10-11,0.5953058126089955
2023-10-12,0.5953058126089956
2023-10-13,0.6253058126089955
2023-10-14,0.6153058126089956
2023-10-15,0.6853058126089956
2023-10-16,0.6853058126089956
2023-10-17,0.6853058126089956
2023-10-18,0.6553058126089956
2023-10-19,0.7353058126089955
2023-10-20,0.7153058126089956
2023-10-21,0.7453058126089956
2023-10-22,0.7253058126089957
2023-10-23,0.7253058126089956
2023-10-24,0.7253058126089956
2023-10-25,0.7753058126089954
2023-10-26,0.7653058126089956
2023-10-27,0.7653058126089957
2023-10-28,0.7353058126089956
2023-10-29,0.6853058126089956
2023-10-30,0.6853058126089955
2023-10-31,0.6853058126089956
2023-11-01,0.7253058126089957
2023-11-02,0.6853058126089956
2023-11-03,0.6853058126089957
2023-11-04,0.6853058126089956
2023-11-05,0.6353058126089957
2023-11-06,0.6353058126089958
2023-11-07,0.6353058126089958
2023-11-08,0.6553058126089956
2023-11-09,0.6653058126089956
2023-11-10,0.6553058126089956
2023-11-11,0.6553058126089956
2023-11-12,0.7053058126089956
2023-11-13,0.7053058126089955
2023-11-14,0.7053058126089956
2023-11-15,0.6953058126089955
2023-11-16,0.6653058126089955
2023-11-17,0.6753058126089954
2023-11-18,0.6553058126089953
2023-11-19,0.6553058126089953
2023-11-20,0.6553058126089953
2023-11-21,0.6553058126089953
2023-11-22,0.6953058126089953
2023-11-23,0.6353058126089954
2023-11-24,0.6753058126089954
2023-11-25,0.6353058126089954
2023-11-26,0.6153058126089956
2023-11-27,0.6153058126089955
2023-11-28,0.6153058126089953
2023-11-29,0.6553058126089953
2023-11-30,0.6153058126089954
2023-12-01,0.6353058126089953
2023-12-02,0.7053058126089954
2023-12-03,0.6653058126089954
2023-12-04,0.6653058126089954
2023-12-05,0.6653058126089954
2023-12-06,0.6553058126089953
2023-12-07,0.6353058126089954
2023-12-08,0.7153058126089954
2023-12-09,0.6353058126089954
2023-12-10,0.6891850384834219
2023-12-11,0.7877070191739203
2023-12-12,0.7015956832599934
2023-12-13,0.7002782339713521
2023-12-14,0.7007245755914365
2023-12-15,0.7005733585058627
2023-12-16,0.6206245896838224
2023-12-17,0.620607232957331
2023-12-18,0.6606131132819008
2023-12-19,0.6906111210734583
2023-12-20,0.6906117960182562
2023-12-21,0.6906115673521837
2023-12-22,0.6806116448224788
2023-12-23,0.6206116185761423
2023-12-24,0.630611627468198
2023-12-25,0.6206116244556384
2023-12-26,0.6206116254762704
2023-12-27,0.6206116251304882
2023-12-28,0.6206116252476366
2023-12-29,0.5606116252079476
2023-12-30,0.580611625221394
2023-12-31,0.5806116252168384
2024-01-01,0.5206116252183817
2024-01-02,0.5306116252178588
2024-01-03,0.5306116252180358
2024-01-04,0.5306116252179759
2024-01-05,0.5306116252179962
2024-01-06,0.5306116252179893
2024-01-07,0.4806116252179917
2024-01-08,0.5506116252179908
2024-01-09,0.5506116252179911
2024-01-10,0.550611625217991
2024-01-11,0.550611625217991
2024-01-12,0.4906116252179909
2024-01-13,0.450611625217991
2024-01-14,0.45061162521799103
2024-01-15,0.45061162521799103
2024-01-16,0.470611625217991
2024-01-17,0.470611625217991
2024-01-18,0.470611625217991
2024-01-19,0.4306116252179909
2024-01-20,0.43061162521799096
2024-01-21,0.4606116252179909
2024-01-22,0.45061162521799103
2024-01-23,0.520611625217991
2024-01-24,0.520611625217991
2024-01-25,0.520611625217991
2024-01-26,0.49061162521799095
2024-01-27,0.5706116252179909
2024-01-28,0.550611625217991
2024-01-29,0.580611625217991
2024-01-30,0.5606116252179911
2024-01-31,0.560611625217991
2024-02-01,0.560611625217991
2024-02-02,0.6106116252179908
2024-02-03,0.6006116252179909
2024-02-04,0.600611625217991
2024-02-05,0.570611625217991
2024-02-06,0.520611625217991
2024-02-07,0.5206116252179909
2024-02-08,0.520611625217991
2024-02-09,0.5606116252179911
2024-02-10,0.520611625217991
2024-02-11,0.5206116252179911
2024-02-12,0.520611625217991
2024-02-13,0.470611625217991
2024-02-14,0.47061162521799105
2024-02-15,0.470611625217991
2024-02-16,0.4906116252179908
2024-02-17,0.5006116252179907
2024-02-18,0.49061162521799073
2024-02-19,0.4906116252179908
2024-02-20,0.5406116252179909
2024-02-21,0.5406116252179908
2024-02-22,0.5406116252179909
2024-02-23,0.5306116252179908
