Date,Opening Price
2023-04-06,105.769997
2023-04-10,107.389999
2023-04-11,106.919998
2023-04-12,107.389999
2023-04-13,106.470001
2023-04-14,107.690002
2023-04-17,105.43
2023-04-18,107
2023-04-19,104.214996
2023-04-20,104.650002
2023-04-21,106.089996
2023-04-24,106.050003
2023-04-25,106.610001
2023-04-26,105.559998
2023-04-27,105.230003
2023-04-28,107.800003
2023-05-01,107.720001
2023-05-02,107.660004
2023-05-03,106.220001
2023-05-04,106.160004
2023-05-05,105.32
2023-05-08,105.794998
2023-05-09,108.779999
2023-05-10,108.550003
2023-05-11,115.860001
2023-05-12,117
2023-05-15,116.489998
2023-05-16,116.830002
2023-05-17,120.18
2023-05-18,121.559998
2023-05-19,124.199997
2023-05-22,123.510002
2023-05-23,124.93
2023-05-24,121.879997
2023-05-25,125.209999
2023-05-26,124.065002
2023-05-30,126.290001
2023-05-31,123.699997
2023-06-01,123.5
2023-06-02,124.489998
2023-06-05,124.610001
2023-06-06,126.599998
2023-06-07,127.574997
2023-06-08,122.584999
2023-06-09,122.559998
2023-06-12,123.394997
2023-06-13,125.650002
2023-06-14,123.800003
2023-06-15,123.879997
2023-06-16,126.699997
2023-06-20,123.535004
2023-06-21,123.235001
2023-06-22,120.660004
2023-06-23,122.040001
2023-06-26,121.466003
2023-06-27,117.839996
2023-06-28,117.959999
2023-06-29,120.089996
2023-06-30,121.099998
2023-07-03,120.32
2023-07-05,120.059998
2023-07-06,120.639999
2023-07-07,120.889999
2023-07-10,119.07
2023-07-11,116.760002
2023-07-12,119.300003
2023-07-13,121.540001
2023-07-14,125.129997
2023-07-17,126.059998
2023-07-18,124.904999
2023-07-19,124.790001
2023-07-20,122.120003
2023-07-21,120.870003
2023-07-24,121.926003
2023-07-25,121.879997
2023-07-26,130.360001
2023-07-27,131.800003
2023-07-28,130.970001
2023-07-31,133.009995
2023-08-01,130.854996
2023-08-02,129.839996
2023-08-03,128.369995
2023-08-04,129.600006
2023-08-07,129.509995
2023-08-08,130.979996
2023-08-09,132.190002
2023-08-10,131.970001
2023-08-11,129.201996
2023-08-14,129.850006
2023-08-15,131.589996
2023-08-16,129.279999
2023-08-17,130.449997
2023-08-18,129.059998
2023-08-21,127.849998
2023-08-22,129.130005
2023-08-23,130.850006
2023-08-24,134.727005
2023-08-25,130.139999
2023-08-28,132.080002
2023-08-29,132.998001
2023-08-30,135.570007
2023-08-31,137.050003
